hotspot_id,time_block,historical_violation_count,centroid_lat,centroid_lon,estimated_delay_minutes,resource_cost,confidence_score
2,Thursday_0500,18,12.955495304981191,77.51965000730594,29.0,3,0.18181818181818182
2,Thursday_0600,41,12.955495304981191,77.51965000730594,63.5,3,0.2727272727272727
2,Thursday_0700,15,12.955495304981191,77.51965000730594,24.5,2,0.22727272727272727
2,Thursday_0800,5,12.955495304981191,77.51965000730594,9.5,1,0.13636363636363635
2,Thursday_0900,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Thursday_1000,6,12.955495304981191,77.51965000730594,11.0,2,0.045454545454545456
2,Thursday_1900,3,12.955495304981191,77.51965000730594,6.5,1,0.045454545454545456
2,Thursday_2000,12,12.955495304981191,77.51965000730594,20.0,2,0.045454545454545456
2,Thursday_2100,11,12.955495304981191,77.51965000730594,18.5,2,0.09090909090909091
2,Thursday_2200,10,12.955495304981191,77.51965000730594,17.0,2,0.09090909090909091
2,Thursday_2300,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_0000,3,12.955495304981191,77.51965000730594,6.5,1,0.045454545454545456
2,Tuesday_0100,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_0200,3,12.955495304981191,77.51965000730594,6.5,1,0.09090909090909091
2,Tuesday_0300,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_0400,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_0500,7,12.955495304981191,77.51965000730594,12.5,2,0.18181818181818182
2,Tuesday_0600,11,12.955495304981191,77.51965000730594,18.5,2,0.2727272727272727
2,Tuesday_0700,3,12.955495304981191,77.51965000730594,6.5,1,0.09090909090909091
2,Tuesday_0900,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_1000,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_2000,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Tuesday_2200,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Wednesday_0000,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Wednesday_0100,2,12.955495304981191,77.51965000730594,5.0,1,0.045454545454545456
2,Wednesday_0400,11,12.955495304981191,77.51965000730594,18.5,2,0.13636363636363635
2,Wednesday_0500,2,12.955495304981191,77.51965000730594,5.0,1,0.045454545454545456
2,Wednesday_0600,19,12.955495304981191,77.51965000730594,30.5,3,0.09090909090909091
2,Wednesday_0700,20,12.955495304981191,77.51965000730594,32.0,3,0.13636363636363635
2,Wednesday_0800,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Wednesday_2200,1,12.955495304981191,77.51965000730594,3.5,1,0.045454545454545456
2,Wednesday_2300,3,12.955495304981191,77.51965000730594,6.5,1,0.09090909090909091
3,Friday_0000,2135,12.980765207555736,77.57684774517013,3204.5,3,1.0
3,Friday_0100,1545,12.980765207555736,77.57684774517013,2319.5,3,1.0
3,Friday_0200,2331,12.980765207555736,77.57684774517013,3498.5,3,1.0
3,Friday_0300,2224,12.980765207555736,77.57684774517013,3338.0,3,1.0
3,Friday_0400,2402,12.980765207555736,77.57684774517013,3605.0,3,1.0
3,Friday_0500,2832,12.980765207555736,77.57684774517013,4250.0,3,1.0
3,Friday_0600,1860,12.980765207555736,77.57684774517013,2792.0,3,1.0
3,Friday_0700,888,12.980765207555736,77.57684774517013,1334.0,3,1.0
3,Friday_0800,565,12.980765207555736,77.57684774517013,849.5,3,1.0
3,Friday_0900,217,12.980765207555736,77.57684774517013,327.5,3,0.9545454545454546
3,Friday_1000,12,12.980765207555736,77.57684774517013,20.0,2,0.22727272727272727
